sha1,file_extension,EntryPoint,PEType,MachineType,magic_number,bytes_on_last_page,pages_in_file,relocations,size_of_header,min_extra_paragraphs,max_extra_paragraphs,init_ss_value,init_sp_value,init_ip_value,init_cs_value,over_lay_number,oem_identifier,address_of_ne_header,Magic,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,OperatingSystemVersion,ImageVersion,SizeOfImage,SizeOfHeaders,Checksum,Subsystem,DllCharacteristics,SizeofStackReserve,SizeofStackCommit,SizeofHeapCommit,SizeofHeapReserve,LoaderFlags,text_VirtualSize,text_VirtualAddress,text_SizeOfRawData,text_PointerToRawData,text_PointerToRelocations,text_PointerToLineNumbers,text_Characteristics,rdata_VirtualSize,rdata_VirtualAddress,rdata_SizeOfRawData,rdata_PointerToRawData,rdata_PointerToRelocations,rdata_PointerToLineNumbers,rdata_Characteristics,registry_read,registry_write,registry_delete,registry_total,network_threats,network_dns,network_http,network_connections,processes_malicious,processes_suspicious,processes_monitored,total_procsses,files_malicious,files_suspicious,files_text,files_unknown,dlls_calls,apis,Class,Category,Family
498a1e5ec1704d96c82e7b6228ac3ba37b9dbee7,exe,0x35d8,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x00006600,0x00022A00,0x00000800,0x000035D8,0x00001000,0x00008000,0x00400000,0x00001000,0x00000200,4,6,0x0003C000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00006572,0x00001000,0x00006600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001398,0x00008000,0x00001400,0x00006A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,165.0,Benign,Benign,Benign
480a107b70c1c6b9569fe7a51a58940130221345,exe,0x1530,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000B8,PE32,0x00010000,0x00003000,0x00000000,0x00001530,0x00001000,0x00011000,0x00400000,0x00001000,0x00001000,4,2.3,0x00014000,0x00001000,0x0001FCDB,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000F51C,0x00001000,0x00010000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000139A,0x00008000,0x00001400,0x00006A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",61.0,0.0,0.0,70.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,37.0,0.0,1.0,0.0,0.0,1.0,112.0,Malware,Trojan,Guloader
e4c7cefcf2dcac80a8a555b73a07605b93a5447c,exe,0xc0c10,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00042000,0x00036000,0x0007E000,0x000C0C10,0x0007F000,0x000C1000,0x00400000,0x00001000,0x00000200,4,0,0x000F7000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000EAD4,0x00001000,0x0000F000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000428A,0x00010000,0x00005000,0x00010000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",411.0,13.0,0.0,424.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,11.0,16.0,Malware,Trojan,Emotet
6b9f8e04de0a349a65773c19c15a727eaa5b5244,exe,0xda0a,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D8,PE32,0x0000DC00,0x00005A00,0x00000000,0x0000DA0A,0x00001000,0x0000F000,0x00400000,0x00001000,0x00000200,6,0,0x00017000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0000DA38,0x00001000,0x0000DC00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000B2E,0x0000F000,0x00000C00,0x0000E000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",465.0,0.0,0.0,485.0,0.0,52.0,4.0,52.0,4.0,0.0,5.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,Malware,Trojan,Emotet
76604c2ac4b3629047432fdafa47365b6e85fd73,exe,0x27030,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000D0,PE32,0x00010000,0x00001000,0x00017000,0x00027030,0x00018000,0x00028000,0x00400000,0x00001000,0x00000200,4,0,0x00029000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,179672,401408,179712,387072,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00001000,0x0082F000,0x00000200,0x007A7800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_SHARED']",122.0,0.0,0.0,122.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,5.0,7.0,Benign,Benign,Benign
824794b57e86539b777fa36c1cb2df33c570376a,exe,0x1a1f4c,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32+,0x001C9000,0x00D2C800,0x00000000,0x00000000001A1F4C,0x00001000,0x00002000,0x0000000140000000,0x00001000,0x00000200,6,0,0x00EFA000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000100000,0x0000000000001000,0x0000000000001000,0x0000000000100000,0x00000000,0x001C8FA4,0x00001000,0x001C9000,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000896FC,0x001CA000,0x00089800,0x001C9400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,Benign,Benign,Benign
42e382341ea9cfac73288e59faec25c8f1d3da11,exe,0x2fa7,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,0x00008600,0x00003E00,0x00000000,0x00002FA7,0x00001000,0x0000A000,0x00400000,0x00001000,0x00000200,5.1,0,0x00013000,0x00000400,0x0000E63D,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00008598,0x00001000,0x00008600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00000E7C,0x0000A000,0x00001000,0x00008A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",69.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,6.0,2.0,27.0,71.0,3.0,388.0,2.0,44.0,9.0,111.0,Malware,Ransomware,Phobos
c39476ed5e5dba8f12982db3dbd0e4fd6f09c4ef,exe,0x1a7e0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000108,PE32,0x00008000,0x00002000,0x00012000,0x0001A7E0,0x00013000,0x0001B000,0x00400000,0x00001000,0x00000200,4,0,0x0001D000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00100358,0x00002000,0x00100400,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00004A92,0x00010000,0x00005000,0x00010000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",881.0,0.0,0.0,912.0,0.0,1.0,0.0,3.0,7.0,0.0,19.0,69.0,2.0,1.0,1207.0,0.0,13.0,18.0,Malware,RAT,Remcos
380760c09cc0cc782379096ee2b9a33b20e0f5bc,exe,0x21f7ee,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x0021D800,0x06B0E600,0x00000000,0x0021F7EE,0x00002000,0x00220000,0x00400000,0x00002000,0x00000200,4,0,0x06D32000,0x00000200,0x06D30983,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x0021D7F4,0x00002000,0x0021D800,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0002F000,0x000B9000,0x0002F000,0x000B9000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",28.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,Benign,Benign,Benign
dc24a317a1b61d5ab8bea9e3b5551b7c416db945,exe,0x18f2e,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00017000,0x00000200,0x00000000,0x00018F2E,0x00002000,0x0001A000,0x00400000,0x00002000,0x00000200,4,0,0x0001C000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00016F34,0x00002000,0x00017000,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000046A6,0x00035000,0x00005000,0x00035000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",222.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,Benign,Benign,Benign
a5c1628c9ec43384ee0119789f98d60f5913344f,exe,0x3440d,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000110,PE32,0x00056C00,0x00021600,0x00000000,0x0003440D,0x00001000,0x00058000,0x00400000,0x00001000,0x00000200,5.1,0,0x00081000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00056B85,0x00001000,0x00056C00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000178FC,0x00058000,0x00017A00,0x00057000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",461.0,12.0,3.0,476.0,0.0,3.0,1.0,8.0,1.0,0.0,2.0,37.0,0.0,1.0,1.0,0.0,12.0,303.0,Malware,RAT,Remcos
c94c9042c6598aaa8205bbbc0ea7e32bc3c611c3,exe,0x6a60,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E0,PE32,61440,381952,0,0x000044CF,4096,65536,4194304,4096,512,5,0,458752,1024,436154,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],1048576,4096,4096,1048576,0,61422,4096,61440,1024,0,0,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",28084,110592,28160,105472,0,0,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",1036.0,0.0,0.0,1036.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,4.0,92.0,Malware,Stealer,RedLine
e1df3debb5267a19d89a1c0c290aab6684a27e27,exe,0x1cddd7,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000118,PE32,0x00238000,0x0022F000,0x00000000,0x001CDDD7,0x00001000,0x00239000,0x00400000,0x00001000,0x00001000,4,0,0x00478000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00237661,0x00001000,0x00238000,0x00001000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ', 'IMAGE_SCN_MEM_WRITE']",0x00103B20,0x00239000,0x00104000,0x00239000,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,13.0,526.0,Benign,Benign,Benign
761589c94ba8c2fd57d3ae9666a0fdc0d1b72eb5,exe,0x17cb2,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x00019000,0x00000E00,0x00000000,0x000012C2,0x00001000,10301440,0x00400000,0x00002000,0x00000200,4,0,0x00211000,0x00001000,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00025E04,0x00001000,0x0000E600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0013942E,0x00050000,0x00018400,0x0036E400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",811.0,0.0,1.0,15364.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Benign,Benign
39e1a98d0e3a877b94c8a7c1f6272bc6ddef38f0,exe,0x1000,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000108,PE32,0x0006A000,0x00025000,0x00000000,0x00001000,0x00001000,0x0006B000,0x00400000,0x00001000,0x00000200,6,0,0x003EE000,0x00000400,0x00127434,IMAGE_SUBSYSTEM_WINDOWS_GUI,['IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE'],0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000719BB,0x00001000,0x00071A00,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x000097BA,0x00073000,0x00009800,0x00071E00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",195.0,0.0,0.0,195.0,0.0,0.0,8.0,9.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,14.0,16.0,Malware,Stealer,Raccoon
8fb1c9ae59a6b4a5f2580cc9538b37cb56588224,exe,0xa61a2,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32,0x000A4200,0x00000800,0x00000000,0x000A61A2,0x00002000,0x000A8000,0x00400000,0x00002000,0x00000200,4,0,0x000AC000,0x00000200,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NO_SEH', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x000A41A8,0x00002000,0x000A4200,0x00000200,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000139A,0x00008000,0x00001400,0x00006C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",236.0,9.0,0.0,245.0,0.0,3.0,1.0,3.0,2.0,1.0,6.0,36.0,1.0,0.0,1.0,0.0,1.0,1.0,Malware,Stealer,Formbook
e42431d37561cc695de03b85e8e99c9e31321742,exe,0x6314,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000F0,PE32,0x00013600,0x0001C000,0x00000000,0x00006314,0x00001000,0x00015000,0x00400000,0x00001000,0x00000200,5.1,0,0x00033000,0x00000400,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00013474,0x00001000,0x00013600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00006EE0,0x00015000,0x00007000,0x00013A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",87.0,0.0,0.0,118.0,0.0,3.0,3.0,7.0,1.0,0.0,2.0,37.0,0.0,301.0,209.0,7.0,10.0,181.0,Malware,Ransomware,Gandcrab
22b993c61f4d5dbcf51e088d8fa1ae56634d9992,exe,0x6dc80,PE32+,AMD AMD64,MZ,0x0090,0x0003,0x0004,0x0000,0x0000,0xFFFF,0x0000,0x008B,0x0000,0x0000,0x0000,0x0000,0x00000080,PE32+,0x00275200,0x0003C400,0x00000000,0x000000000006DC80,0x00001000,0x0000F000,0x0000000000400000,0x00001000,0x00000200,6.1,1,0x0074B000,0x00000600,0x00000000,IMAGE_SUBSYSTEM_WINDOWS_CUI,"['IMAGE_DLLCHARACTERISTICS_DYNAMIC_BASE', 'IMAGE_DLLCHARACTERISTICS_HIGH_ENTROPY_VA', 'IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x0000000000200000,0x0000000000001000,0x0000000000001000,0x0000000000100000,0x00000000,0x002750B6,0x00001000,0x00275200,0x00000600,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00211B80,0x00277000,0x00211C00,0x00275800,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,Benign,Benign,Benign
9b105357010330dfc4bfbe1c0d26248bf9b87027,exe,0x4a41,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00013600,0x0000BC00,0x00000000,0x00004A41,0x00001000,0x00015000,0x00400000,0x00001000,0x00000200,5.1,0,0x00024000,0x00000400,0x00000064,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00200000,0x00001000,0x00001000,0x00100000,0x00000000,0x00013534,0x00001000,0x00013600,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x00003344,0x00015000,0x00003400,0x00013A00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",82908.0,1160.0,18.0,84086.0,0.0,95.0,25.0,51.0,9.0,1.0,36.0,98.0,8.0,1882.0,1748.0,124.0,16.0,274.0,Malware,Ransomware,Cerber
f0df3a95add27f0c8482a33fb3ee2998a73adfb3,exe,0x44c0,PE32,"Intel 386 or later, and compatibles",MZ,0x0090,0x0003,0x0000,0x0004,0x0000,0xFFFF,0x0000,0x00B8,0x0000,0x0000,0x0000,0x0000,0x000000E8,PE32,0x00072800,0x00022E00,0x00000000,0x000044C0,0x00001000,0x00074000,0x00400000,0x00001000,0x00000200,5.1,0,0x00096000,0x00000400,0x0009D591,IMAGE_SUBSYSTEM_WINDOWS_GUI,"['IMAGE_DLLCHARACTERISTICS_NX_COMPAT', 'IMAGE_DLLCHARACTERISTICS_TERMINAL_SERVER_AWARE']",0x00100000,0x00001000,0x00001000,0x00100000,0x00000000,0x00072721,0x00001000,0x00072800,0x00000400,0x00000000,0x00000000,"['IMAGE_SCN_CNT_CODE', 'IMAGE_SCN_MEM_EXECUTE', 'IMAGE_SCN_MEM_READ']",0x0000A27E,0x00074000,0x0000A400,0x00072C00,0x00000000,0x00000000,"['IMAGE_SCN_CNT_INITIALIZED_DATA', 'IMAGE_SCN_MEM_READ']",388.0,19.0,1.0,408.0,0.0,1.0,5.0,3.0,1.0,0.0,3.0,37.0,60.0,0.0,2.0,0.0,3.0,131.0,Malware,Stealer,Raccoon
